City,Number of Tracts,Total polulation,Percent Black,Percent White,Edge,Edge rank,HEdge,HEdge rank,HEdgeInfinity (True),HEdgeInfinity (True) rank,Typo HEI,Typo HEI rank,Dissimilarity,Dissimilarity rank,Gini,Gini rank,Moran's I,Moran's I rank

"Albany-Schenectady-Amsterdam, NY ",306,1139735.0,6.109929062457501,87.17815983540034,14,0.4759586926038411,34,0.5721489655340084,67,0.6062237834923047,64,0.0014114537925764541,17,0.48649326549051025,40,0.63470710639584083,43
Ann-Arbor_MI,127,453920.0,10.819527670074022,75.07556397603102,0.41800702722798666,0.5513886833676813,0.5789799069770413,0.0008368045248484139,0.39232023985271425,0.52874340133072018,0.3231391080101744
Athens-Clarke-County_GA,46,192541.0,19.311211638040728,67.78556255550767,68,0.39572850404579907,101,0.5494423070262022,81,0.5914136784646823,73,0.000600864492490021,83,0.37415889274313474,88,0.51426014260808917,84
"Atlanta-Sandy Springs-Gainesville, GA-AL ",1019,5466685.0,31.846631002152126,52.96394432823548,92,0.4681752914355533,43,0.6372294322597547,13,0.6633684674145575,16,0.0004890595745419851,93,0.51005937750642782,34,0.67030102307942463,31
"Austin-Round Rock-Marble Falls, TX ",358,1689630.0,7.173759935607205,57.46843983594041,83,0.4124538721138973,93,0.5811849248936636,62,0.6006217883038784,68,0.0004166714734269212,97,0.39668624560464394,82,0.53236416706433498,81
"Baton Rouge-Pierre Part, LA ",157,813587.0,35.85013034869043,59.09017720292974,80,0.46395878741837016,49,0.6255885695928723,21,0.6682424243854965,14,0.0005980479503929312,84,0.52637749135451772,25,0.69186784188739714,23
"Birmingham-Hoover-Cullman, AL ",282,1190502.0,26.69798118776785,67.88934415901863,67,0.51688894284647,9,0.6660995443370886,8,0.6897389103284605,7,0.000897768573779907,50,0.59099410485537873,8,0.74649876189375786,8
Bloomington_IN,52,236620.0,2.4008959513143435,90.2696306313921,9,0.4490012869138733,64,0.5245391681665412,92,0.537703274324069,97,0.001218577645078574,26,0.41346536428568537,75,0.49099722311424993,89
"Boston-Worcester-Manchester, MA-RI-NH ",1679,7339152.0,5.546022210740423,80.01929923239088,40,0.4898198218079972,22,0.6137539419407325,27,0.6434453890296506,28,0.0010907852256511117,37,0.51400298476902395,31,0.67103885743023373,30
Boulder_CO,89,369978.0,0.7286919762796708,80.8402121207207,37,0.4057609804731706,95,0.5176097542355979,94,0.5378051326190756,96,0.0006644539942881836,72,0.27436801784266313,102,0.36851521212154881,102
Bridgeport-Stamford-Norwalk_CT,241,1072227.0,9.007141211702372,68.17707444412424,64,0.47941185175818446,30,0.6327036414164716,19,0.6690512939956733,13,0.0008507359620149751,54,0.54748981355651449,17,0.67705688965326838,28
"Buffalo-Niagara-Cattaraugus, NY ",318,1182638.0,11.448389109769854,82.6044825212787,29,0.5499567753166271,3,0.6683496184205061,6,0.7037816994862411,6,0.0019172106288586057,7,0.62556477852136871,2,0.77196610636220608,5
Burlington-South-Burlington_VT,47,211261.0,1.6070169127288048,92.17886879263092,5,0.4533387258714009,57,0.5071523380152777,101,0.5121963708110546,103,0.001415325284683799,16,0.24313756110708437,104,0.32947856656101299,104
Cedar-Rapids_IA,73,319533.0,2.768415155868095,91.80710599531191,7,0.4530641385563294,58,0.5147245109226154,96,0.5236958209874015,101,0.001143400354199786,35,0.33249918138947615,97,0.4396463334558347,97
"Charlotte-Gastonia-Salisbury, NC-SC ",580,2342501.0,22.070086629632176,66.80906432910808,72,0.44714832497351387,65,0.6022756618528413,43,0.6316881102938593,38,0.0007346625925131864,64,0.4683204065700331,49,0.61411766038073112,48
"Chattanooga-Cleveland-Athens, TN-GA ",153,682259.0,11.579620056312926,83.73594192234913,25,0.4950595651645551,19,0.6052307224747476,36,0.6404731588730606,32,0.001234087433597548,25,0.52022917214291087,28,0.68432121656548284,24
"Chicago-Naperville-Michigan City, IL-IN-WI ",2267,9413791.0,17.447561773997318,57.13322082463909,86,0.4932916090803875,20,0.6562841342010846,9,0.6856786702094467,9,0.0007016195371027537,68,0.56036647580895738,12,0.71961073607374348,13
"Cincinnati-Middletown-Wilmington, OH-KY-IN ",510,2127825.0,11.971003254496964,83.57223925839766,26,0.5017078647775097,15,0.6128396979098383,30,0.6445726579687805,27,0.0011580062203686156,30,0.56790959240717465,11,0.72572654216351795,11
"Cleveland-Akron-Elyria, OH ",830,2817772.0,17.639219922690692,76.70425428317125,47,0.5388798488712964,5,0.6677401287520545,7,0.6897379383352267,8,0.0015712881725494328,11,0.61954174962336817,3,0.77358554824636838,4
Colorado-Springs_CO,153,695757.0,5.2016724229867615,73.65919423016945,54,0.4007597020330138,99,0.540357318235109,88,0.5492922426624958,92,0.000488341828195736,94,0.29158280681604748,101,0.40373886968748812,101
"Columbia-Newberry, SC ",199,786797.0,33.5362234477254,59.814285006170586,78,0.4151352315166245,90,0.582792927236897,60,0.6118022617209404,58,0.00046876355734215075,95,0.43857843413339326,58,0.58802028649294091,59
"Columbus-Marion-Chillicothe, OH ",474,2015838.0,13.883407297610226,79.87918672036146,42,0.4754617715866004,35,0.5994357286444172,44,0.6255988263811262,43,0.000837383423751366,55,0.51378796748929167,32,0.68101067019997918,25
"Dallas-Fort Worth, TX ",1395,6496810.0,14.739741503907302,53.7356487260671,90,0.4528337615268323,60,0.6223777818536844,24,0.643161916199156,29,0.0005143283121417164,90,0.47706383485737419,46,0.62952485482520215,44
"Dayton-Springfield-Greenville, OH ",287,1046310.0,13.185098106679666,83.1911192667565,28,0.5153766904352891,10,0.6325702478851495,20,0.6581251744131357,19,0.001454689591981246,15,0.54948558030117278,15,0.72270846561164737,12
"Denver-Aurora-Boulder, CO ",766,2954727.0,4.726426502346917,70.33736111661078,62,0.44662584985649734,67,0.5982079746390938,45,0.6179722724098446,52,0.0007499356222817192,62,0.43332459114578176,62,0.57302318876710279,67
"Des Moines-Newton-Pella, IA ",148,625063.0,4.348841636763014,86.95955447690874,15,0.4677900457051515,45,0.5549373661393928,78,0.5730509577020082,81,0.0010215694919085906,41,0.44782962788218139,54,0.59090743312681171,56
"Detroit-Warren-Flint, MI ",1566,5080190.0,21.777472889793493,71.16094083095317,59,0.5466709845431855,4,0.6887827184741913,2,0.7155398387648038,3,0.001476602009189569,14,0.61734236132028208,4,0.77635700527501761,1
"Duluth,MN-WI",85,279771.0,1.307140482751965,91.88979558281595,6,0.45502844763854994,55,0.5103878724920489,100,0.5253465824717131,99,0.0016739687010349545,9,0.30813514746958531,100,0.4109669879568647,100
El-Paso_TX,172,853974.0,2.450660090354039,13.409658842072474,102,0.44284631037405403,69,0.5363476461251864,90,0.5579216190166655,90,0.0008335872121632664,56,0.41262491174054233,76,0.54417362778221123,80
Flint_MI,152,511813.0,17.17853981825393,76.46777240906346,48,0.503777537496015,14,0.6379536524517034,12,0.6767500814053679,10,0.0013588918564051283,20,0.5756289424924329,9,0.72809934736602244,10
"Fort Wayne-Huntington-Auburn, IN ",154,596575.0,7.024431127687214,86.12094036793361,18,0.5249343887422211,6,0.6328184648730202,18,0.6524702748668041,23,0.0018417079010956822,8,0.52888180349638336,24,0.70169980208948546,18
"Fresno-Madera, CA ",222,1012944.0,4.937489140564533,35.727740131734826,99,0.4280483217329135,81,0.5884005043214074,53,0.6198712899518044,50,0.0006216634025877165,79,0.43661359329910771,60,0.59291748959924795,51
"Grand Rapids-Muskegon-Holland, MI ",282,1281422.0,6.978731440540274,83.85762067453189,23,0.4813434598942962,28,0.5900695116558351,52,0.6203317407741421,49,0.0011060812041210804,36,0.52909378205926716,23,0.66115120580163445,33
"Greensboro--Winston-Salem--High Point, NC ",376,1550137.0,20.80687061853243,68.68115527853345,63,0.45787610224916986,53,0.6101402725602083,31,0.6466192103105366,25,0.0008285164755590386,57,0.48963926995863555,37,0.64701673368071344,37
"Greenville-Spartanburg-Anderson, SC ",301,1242491.0,17.616224181905544,75.45269945617312,50,0.41474580342344913,91,0.543676396337659,86,0.573780904869257,80,0.0007182039237551205,65,0.38079552139089712,86,0.52329513331814981,83
"Harrisburg-Carlisle-Lebanon, PA ",155,666655.0,8.396396936946395,83.75441570227478,24,0.49129907265437556,21,0.6026366570847717,41,0.6406486852706132,31,0.0013293614021054358,21,0.52154067639493573,27,0.67717940671063137,27
"Hartford-West Hartford-Willimantic, CT ",314,1294566.0,9.57517809057244,74.86323601886656,53,0.49590687205401485,18,0.6332579809378893,17,0.6598387753006416,18,0.001046623672369555,39,0.54116331311036758,21,0.69643146430545755,22
"Houston-Baytown-Huntsville, TX ",1093,5830813.0,17.45967500586968,41.461508026410726,97,0.4469461153033155,66,0.616047257817224,25,0.641376103196028,30,0.00035367644418121485,101,0.50492285173511087,35,0.65168733692424707,36
Huntingdon_PA,28,114818.0,2.3907401278545173,94.63411660192654,3,0.46496444685096733,48,0.5131017631945046,98,0.5617294387614739,88,0.0015635909461325286,12,0.47978171026255145,43,0.57821497938853073,64
"Huntsville-Decatur, AL ",125,551764.0,19.54513161424087,73.50280192256109,55,0.43466985480631193,77,0.5758073027638477,64,0.6141145905025154,55,0.0006300512888334119,77,0.47621328801896373,47,0.63720527757001333,41
"Indianapolis-Anderson-Columbus, IN ",440,2032102.0,13.495483986532172,78.74378353055113,43,0.48930698149142554,24,0.6130343128092791,28,0.6404510426513674,33,0.0007565931833658743,60,0.54389958945240635,18,0.70473806716232379,17
Iowa-City_IA,41,205963.0,3.180182848375679,85.44835722921107,20,0.4262228222174125,83,0.5170494672761115,95,0.544641293669285,95,0.0007155702235987181,66,0.35162832219242907,93,0.48453582386940286,90
Ithaca_NY,34,150691.0,2.7327444903809783,85.26322076301837,21,0.4367661977778947,75,0.5375581883783693,89,0.5617216386172221,89,0.0010537315039479392,38,0.42047522888005961,70,0.52925051958434055,82
"Jacksonville,FL",280,1457440.0,21.291991437040288,66.17431935448458,73,0.4160388362676411,89,0.5731102603045147,66,0.5937725339712381,72,0.00036632029742406016,100,0.3951189807582472,83,0.54765366313856756,79
Junction-City_KS,16,67486.0,11.52387161781703,71.9304744687787,57,0.3728802756423955,104,0.5227156798531929,93,0.5507973012750256,91,0.0004908977746724951,92,0.35114769266898271,94,0.45244223460424177,95
"Kansas City-Overland Park-Kansas City, MO-KS ",548,2036016.0,12.457367722061123,77.42606148478205,45,0.4802233933001531,29,0.6026395886546964,40,0.6204838545468876,48,0.0009927570023038033,45,0.48598810431263328,41,0.64176099044744084,39
Kingsport-Bristol-Bristol_TN-VA,75,309544.0,1.8827694931899828,94.96808208203034,2,0.4687620998341768,42,0.5056059172108563,103,0.5117436009406687,104,0.0024701535891748657,2,0.25530857126300005,103,0.35145908703422779,103
"Knoxville-Sevierville-La Follette, TN ",247,1034081.0,4.901840378074832,90.30627194581469,8,0.4728373472223109,38,0.5438977633231694,85,0.5661875857829173,86,0.0015967571028932988,10,0.41846701619703897,72,0.56897054045308937,69
"Lafayette-Acadiana, LA ",112,540111.0,27.68745683757598,68.16932075073457,65,0.4126692245828624,92,0.561428145479339,73,0.607437869092069,60,0.0006073206822718745,81,0.41917675268767945,71,0.57251138933429024,68
Lancaster_PA,128,662571.0,3.0585401413584354,86.44130213969522,17,0.48640347287026453,25,0.5837996152649674,58,0.6067407661677906,62,0.0011453867282669803,34,0.45452376702881431,53,0.59264709176271202,54
