
City,Number of Tracts,Total polulation,Percent Black,Percent White,Edge,Edge rank,HEdge,HEdge rank,HEdgeInfinity (True),HEdgeInfinity (True) rank,Typo HEI,Typo HEI rank,Dissimilarity,Dissimilarity rank,Gini,Gini rank,Moran's I,Moran's I rank,Population standard deviation,Degree average,Degree standard deviation,Max degree,Min degree
"Tampa-St-Petersburg-Clearwater,FL",408,2067827.0,8.76538511200405,83.13906337425713,0.4849389483909314,48,0.593680093030771,51,0.6208849073144632,59,0.0007414978851915301,69,0.51709587961931514,48,0.67353547882717868,44,0.5142634363283615,39,3082.5036504738,4.8039215686274508,1.4838292783140024,11.0,0.0
Toledo_OH,188,720812.0,9.679084143993164,85.83847105764055,0.5184116210313717,29,0.6264859752887726,29,0.6546967815974487,35,0.0018236553474589203,34,0.57697696161392298,32,0.71515085109520726,34,0.7084528724693453,8,1440.9377706533437,4.9787234042553195,1.8506969555729902,11.0,1.0
Tucson_AZ,126,714733.0,2.8793969216476643,67.71283822070619,0.44316357106031423,78,0.5990939179996606,47,0.635283920653609,46,0.0005195089370848546,85,0.46157614505265371,68,0.59010228942590559,71,0.5145583559607041,38,2459.9564834650428,5.2222222222222223,2.1190327566210856,15.0,1.0
Tulsa_OK,260,882650.0,7.545799580807795,81.96612473800488,0.438861289222724,81,0.5477559786868366,81,0.5756005445305095,83,0.0009772941660319045,61,0.33327860557578465,95,0.46286843926607224,93,0.3412599704128003,79,1632.3202650316928,4.7461538461538462,1.9643418880771335,12.0,1.0
Tuscaloosa_AL,64,276233.0,33.47536318977096,65.37271071884967,0.44236518177117157,79,0.5893163524770859,57,0.6422889581283721,42,0.0005900922624423857,80,0.50107102141427462,50,0.65828910611007674,51,0.23757371382935602,90,2739.4762778859044,4.65625,2.2584476831443316,11.0,1.0
"Virginia-Beach-Norfolk-Newport-News,VA-NC",334,1432687.0,28.31490758274487,66.8632436812786,0.416486964483745,96,0.570438183222592,63,0.6023425677005709,67,0.0003742305868642287,98,0.43217488433912049,76,0.60178305619043571,66,0.30151835738744553,85,3088.1761711483605,4.568862275449102,1.82457949192391,14.0,1.0
Washington-Arlington-Alexandria_DC-VA-MD-WV,1084,4425398.0,24.350578185284125,65.51801668460102,0.4923226792729283,43,0.6481305522944625,20,0.6644708375586486,30,0.0006311545708634631,76,0.52153548232756008,45,0.67814845132943435,43,0.5451788493793405,31,2568.5072789691453,5.1752767527675276,2.0421520685319643,20.0,1.0
Wichita_KS,147,579561.0,6.336175139459005,87.32316356690669,0.4823640776827508,53,0.5746151439723644,61,0.6125711573514099,64,0.0013613584352419833,45,0.46777378400982361,64,0.63064560793854207,60,0.5096007044316285,42,1907.2992329508745,5.1020408163265305,2.2639880948388669,13.0,1.0
York-Hanover_PA,104,491511.0,2.74113905894273,95.13154334287533,0.5090178554161318,36,0.5569892914803135,71,0.582053364413222,76,0.0032139664941355024,6,0.56506548252856081,35,0.67149123587491544,45,0.43002523467262477,62,2077.2935992277912,4.9807692307692308,1.8291484422180282,9.0,1.0
Youngstown-Warren-Boardman_OH-PA,196,756438.0,8.360103537897356,89.99521441281374,0.5368719293542107,20,0.6256497345174297,30,0.6686970699816226,27,0.0023500463651353583,14,0.68352916907224182,8,0.81461598508007493,12,0.5527636528287927,28,2286.6419636008004,4.8877551020408161,1.9555397660900902,11.0,1.0
