San-Jose-Sunnyvale-Santa-Clara_CA,7604.0,7397.0,1374.0,6838.0,8278.0,7684.0,3187.0,3569.0,0.0,3417.0,0.0,0.0,7881.0,0.0,0.0,7020.0,3841.0,9353.0,0.0,0.0,4327.0,0.0,4139.0,2676.0,0.0,4602.0,6276.0,0.0,6346.0,3206.0,0.0,9536.0,0.0,7.0,4473.0,0.0,4857.0,2834.0,0.0,2989.0,5024.0,4660.0,0.0,5820.0,3388.0,4281.0,0.0,0.0,0.0,0.0,5344.0,0.0,0.0,1933.0,3290.0,1539.0,3669.0,4064.0,4430.0,5484.0,2396.0,3395.0,0.0,6810.0,4182.0,0.0,6653.0,6952.0,6993.0,2916.0,5605.0,4930.0,2847.0,7200.0,6964.0,911.0,7722.0,0.0,0.0,8599.0,4521.0,1556.0,12.0,5901.0,4409.0,5370.0,0.0,563.0,2921.0,3272.0,9865.0,5276.0,4012.0,5407.0,4506.0,3370.0,4903.0,7495.0,2584.0,8464.0,4650.0,2542.0,9522.0,2001.0,8443.0,6581.0,0.0,4428.0,0.0,0.0,9076.0,8527.0,0.0,6816.0,0.0,3605.0,0.0,0.0,0.0,0.0,0.0,6353.0,5273.0,0.0,0.0,5506.0,0.0,0.0,0.0,0.0,4367.0,0.0,0.0,8176.0,4516.0,5688.0,0.0,6213.0,6902.0,3923.0,17.0,2932.0,2765.0,0.0,0.0,5746.0,1085.0,4304.0,3810.0,0.0,0.0,2946.0,0.0,0.0,0.0,3926.0,3928.0,0.0,0.0,0.0,2072.0,4848.0,4791.0,4748.0,5245.0,0.0,9164.0,8464.0,5089.0,2679.0,7122.0,2087.0,6585.0,0.0,6801.0,5570.0,8013.0,2936.0,4137.0,3101.0,4410.0,0.0,4627.0,0.0,0.0,3963.0,0.0,0.0,0.0,0.0,0.0,5081.0,6327.0,0.0,0.0,4376.0,1903.0,0.0,0.0,0.0,6016.0,0.0,5374.0,0.0,4591.0,0.0,7115.0,8459.0,7963.0,0.0,2244.0,3675.0,0.0,11616.0,15565.0,0.0,0.0,5759.0,7389.0,0.0,0.0,3837.0,0.0,3767.0,0.0,0.0,1289.0,0.0,4460.0,0.0,10058.0,3268.0,5853.0,3842.0,6297.0,6207.0,2363.0,4598.0,6511.0,0.0,0.0,6203.0,5503.0,0.0,6866.0,4298.0,0.0,4909.0,7429.0,0.0,3959.0,7856.0,2409.0,6809.0,6069.0,3956.0,6951.0,7853.0,0.0,0.0,7545.0,4583.0,5692.0,7046.0,2813.0,6102.0,2035.0,0.0,0.0,8649.0,2740.0,1378.0,3630.0,8961.0,3834.0,2699.0,6810.0,3590.0,0.0,6060.0,4101.0,6531.0,0.0,3227.0,0.0,4021.0,0.0,0.0,3700.0,3435.0,3290.0,2714.0,4163.0,0.0,3481.0,3007.0,3080.0,4546.0,0.0,3525.0,0.0,0.0,0.0,5763.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0,0.0,5800.0,0.0,5674.0,0.0,2381.0,2366.0,3747.0,0.0,2430.0,0.0,4248.0,6583.0,0.0,3541.0,3960.0,3288.0,1729.0,5179.0,3163.0,4129.0,0.0,2444.0,2691.0,5593.0,3082.0,4652.0,8308.0,4610.0,6778.0,3598.0,4037.0,3548.0,5518.0,0.0,7174.0,4623.0,2947.0,0.0,5198.0,4000.0,0.0,49.0,0.0,0.0,0.0,0.0,6859.0,5081.0,3106.0,2588.0,4597.0,4058.0,0.0,7992.0,13859.0,2889.0,0.0,1846.0,3462.0,0.0,4798.0,6.0,7.0,5152.0,2991.0,0.0,8904.0,1220.0,632.0,7525.0,3477.0,6141.0,0.0,0.0,0.0,6252.0,2167.0,5091.0,0.0,4608.0,0.0,0.0,7526.0,5789.0,5875.0,5693.0,2211.0,6619.0,6070.0,2052.0,8803.0,4846.0,6743.0,2043.0,4880.0,3131.0,4196.0,1069.0,4454.0,0.0,56.0,0.0,0.0,5944.0,11933.0,5058.0,0.0,0.0,6534.0,9168.0,5230.0,3888.0,5240.0,0.0,0.0,8392.0,2482.0,0.0,3871.0,6492.0,0.0,2958.0,0.0,0.0,6893.0,0.0,0.0,442.0,4804.0,2527.0,0.0,0.0,2108.0,0.0,7906.0,6.0,3880.0,0.0,4920.0,5397.0,6416.0,2026.0,0.0,0.0,1566.0,0.0,8763.0,8431.0,7113.0,6654.0,0.0,7573.0,6312.0,4292.0,5693.0,6162.0,7510.0,3178.0,0.0,5206.0,3636.0,0.0,4508.0,5625.0,4094.0,0.0,4863.0,4733.0,5852.0,7952.0,0.0,8642.0,3813.0,0.0,5135.0,4116.0,4290.0,4441.0,6429.0,6666.0,8833.0,4483.0,3635.0,0.0,5774.0,0.0,0.0,0.0,5629.0,7343.0,0.0,6117.0,7523.0,0.0,7636.0,0.0,0.0,0.0,6935.0,0.0,3103.0,0.0,2968.0,4752.0,3536.0,1649.0,4234.0
Austin-Round-Rock_TX,0.0,3967.0,3998.0,1249.0,7649.0,5147.0,0.0,3673.0,4424.0,2446.0,2337.0,3866.0,3116.0,5183.0,2425.0,1308.0,5230.0,3152.0,3570.0,2443.0,6324.0,1872.0,0.0,1161.0,2914.0,2791.0,1860.0,2598.0,3934.0,4907.0,3867.0,8128.0,0.0,3696.0,3078.0,2511.0,0.0,1808.0,1738.0,3643.0,3792.0,3651.0,3399.0,1768.0,5350.0,5798.0,4218.0,4119.0,4502.0,8283.0,5912.0,2526.0,1404.0,6032.0,2210.0,2084.0,2728.0,2651.0,4886.0,1811.0,2303.0,4782.0,8689.0,2696.0,3346.0,1429.0,3729.0,2424.0,1894.0,5497.0,3328.0,5802.0,2426.0,5300.0,2201.0,3430.0,8051.0,5517.0,3528.0,0.0,6168.0,2175.0,0.0,2606.0,2927.0,3463.0,3536.0,3331.0,6572.0,6121.0,0.0,4014.0,2755.0,2487.0,3686.0,4230.0,2552.0,5029.0,2749.0,0.0,2381.0,4338.0,3708.0,0.0,701.0,1844.0,5602.0,2963.0,1001.0,4464.0,4993.0,6613.0,2574.0,3978.0,6121.0,4256.0,3068.0,4185.0,3497.0,5905.0,0.0,3304.0,4962.0,5126.0,5270.0,963.0,5176.0,659.0,3634.0,4517.0,1409.0,4887.0,4755.0,2737.0,4079.0,2915.0,3183.0,666.0,2752.0,2635.0,8533.0,0.0,6341.0,2279.0,10880.0,4069.0,0.0,0.0,0.0,0.0,2829.0,2820.0,1079.0,3526.0,3345.0,4735.0,4465.0,2837.0,5101.0,4364.0,7724.0,6896.0,4846.0,2531.0,2516.0,6252.0,0.0,7602.0,2175.0,0.0,6682.0,3238.0,4886.0,2520.0,2650.0,3530.0,4082.0,4841.0,6185.0,3166.0,5547.0,3746.0,0.0,5553.0,2343.0,2761.0,4927.0,0.0,4539.0,6436.0,0.0,2234.0,4074.0,1989.0,2314.0,3227.0,4701.0,3370.0,3033.0,3367.0,2133.0,2440.0,5428.0,4629.0,4309.0,3406.0,4888.0,2407.0,2762.0,3341.0,2322.0,4040.0,5155.0,5367.0,4491.0,3339.0,5082.0,7257.0,0.0,1536.0,3976.0,3146.0,3227.0,5405.0,3136.0,3160.0,2274.0,0.0,4018.0,1933.0,7031.0,2879.0,0.0,4855.0,0.0,3670.0,3799.0,4602.0,8495.0,4749.0,6237.0,2344.0,5126.0,3418.0,4896.0,5616.0,530.0,3160.0,3828.0,3043.0,9606.0,3138.0,3457.0,3561.0,6129.0,2463.0,1787.0,4635.0,5629.0
